graph_family,seed,attack_type,L_metric,repair_cost_method,turn,removed_edges,giant_fraction,efficiency_fraction,L_cumulative_loss,M_budget,target_giant_size,repair_cost_to_target,threshold_crossed,irreversible
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,39,39,1.0,0.9351944167497452,0.06700083895571675,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,40,40,1.0,0.9339813891658305,0.06829876689846702,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,41,41,1.0,0.9309072781654986,0.07159560047206062,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,42,42,1.0,0.9284147557327971,0.07427671098476701,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,43,43,1.0,0.9260053173811857,0.07687530204014906,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,44,44,1.0,0.9246759720837445,0.07831190328925268,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,45,45,1.0,0.9229312063808529,0.08020057988877485,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,46,46,1.0,0.9212695247590513,0.08200264193487004,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,47,47,1.0,0.918029245596539,0.0855260309208007,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,48,48,1.0,0.9154536390827472,0.08833555614681877,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,49,49,1.0,0.9133765370554957,0.09060706604146554,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,50,50,1.0,0.9103855101362532,0.09388713166791089,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,51,51,1.0,0.9080591558657318,0.09644575287112561,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,52,52,1.0,0.9059820538384804,0.0987357812606388,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,53,53,1.0,0.9039049518112288,0.10103106591948535,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,54,54,1.0,0.902160186108337,0.10296318476618559,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,55,55,1.0,0.8995845795945447,0.10582220044613212,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,56,56,1.0,0.8973413094051133,0.10831898828644713,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,57,57,1.0,0.895430375540042,0.11045080976135195,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,58,58,1.0,0.8930209371884303,0.11314525248079078,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,59,59,1.0,0.891359255566629,0.11500772787576197,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,60,60,1.0,0.8898969757394439,0.11664958055250957,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,61,61,1.0,0.8862911266201355,0.12070979699935944,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,62,62,1.0,0.8834496510468558,0.12392097690868291,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,63,63,1.0,0.8817048853439645,0.12589787608113692,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,64,64,1.0,0.8788800265869023,0.12910687913693708,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,65,65,1.0,0.876802924559651,0.13147302730164598,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,66,66,1.0,0.8748089066134891,0.13374980891735133,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,67,67,1.0,0.872017281488863,0.13694603704836256,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,68,68,0.984375,0.8532735127949457,0.15867513482733522,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,69,69,0.984375,0.8502824858757035,0.16218664838490188,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,70,70,0.984375,0.8485377201728118,0.1642407401718405,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,71,71,0.984375,0.8464606181455602,0.1666916016505919,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,72,72,0.984375,0.8451312728481193,0.16826331120792914,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,73,73,0.984375,0.843552675307408,0.17013293044871686,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,74,74,0.984375,0.8411432369557962,0.17299331608492485,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,75,75,0.984375,0.837986041874374,0.1767538351132687,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,76,76,0.984375,0.8351944167497476,0.1800907468021755,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,77,77,0.984375,0.833034230641406,0.18268054445262705,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,78,78,0.984375,0.8295446992356239,0.18687828384071062,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,79,79,0.984375,0.8259720837487515,0.19119430294663195,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,80,80,0.984375,0.8231472249916896,0.19462020609989997,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,81,81,0.984375,0.8201063476237938,0.19832125490900895,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,82,82,0.984375,0.8178630774343622,0.20106034338971457,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,83,83,0.984375,0.8147889664340298,0.20482613616198028,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,84,84,0.984375,0.8117813226985697,0.20852428211157278,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,85,85,0.984375,0.8088899966766362,0.2120923456107431,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,86,86,0.984375,0.8058325024925219,0.2158793713563937,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,87,87,0.984375,0.8034396809571284,0.21885316699320873,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,88,88,0.984375,0.8009803921568631,0.2219188114183134,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,89,89,0.96875,0.7833000997008983,0.24423938732579348,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,90,90,0.96875,0.7802093718843479,0.24819296982542288,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,91,91,0.96875,0.779046194749087,0.2496849348065552,4,48,0,False,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,92,92,0.96875,0.7760884014622812,0.25348884587708537,4,48,0,True,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,93,93,0.96875,0.7726154868727171,0.2579737838140243,4,48,0,True,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,94,94,0.96875,0.769125955466935,0.26250053164442566,4,48,0,True,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,95,95,0.953125,0.7511964107677003,0.28608812909776765,4,48,0,True,False
er,9,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,96,96,0.953125,0.749252243270193,0.28867957876890155,4,48,0,True,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,0,0,1.0,1.0,-0.0,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,1,1,1.0,0.9988243197850182,0.001176371869128315,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,2,2,1.0,0.9965569365132679,0.003449004470528386,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,3,3,1.0,0.995297279140073,0.004713813442212004,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,4,4,1.0,0.9939536446086654,0.006064708615567762,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,5,5,1.0,0.9921061471279803,0.007925174268487371,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,6,6,1.0,0.9900906953308687,0.009958728604251723,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,7,7,1.0,0.989082969432313,0.010977058631152366,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,8,8,1.0,0.9876553577426924,0.012421470284632028,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,9,9,1.0,0.9858078602620071,0.014293811257146542,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,10,10,1.0,0.9842962714141735,0.015828338412488572,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,11,11,1.0,0.9830366140409791,0.017108912284502592,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,12,12,1.0,0.9815250251931452,0.01864776870513388,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,13,13,1.0,0.9792576419213948,0.020960502615336836,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,14,14,1.0,0.9752267383271718,0.025085282889912526,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,15,15,1.0,0.9737151494793383,0.026636472446038333,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,16,16,1.0,0.9720356063150788,0.028362843181235785,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,17,17,1.0,0.9696842458851156,0.03078478018381496,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,18,18,1.0,0.967416862613365,0.03312578788578906,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,19,19,1.0,0.9659892509237445,0.03460257223966106,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,20,20,1.0,0.964477662075911,0.036168607012472875,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,21,21,1.0,0.9621263016459476,0.038609546242045996,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,22,22,1.0,0.9607826671145399,0.04000704843472831,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,23,23,1.0,0.9586832381592155,0.04219456297900005,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,24,24,1.0,0.9565838092038915,0.04438687323576023,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,25,25,1.0,0.9557440376217619,0.045265144853782455,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,26,26,1.0,0.9539805172992898,0.047112029860529696,4,48,0,False,False
er,10,targeted_degree_attack,global_efficiency_log_loss,greedy_restore_removed_edges_to_giant_component_target,27,27,1.0,0.9522169969768173,0.04896233216383249,4,48,0,False,False
