row_id,code_id,q_id,split,q,n,k,r,rate,capacity_margin,column_weight,parity_check_density,check_degree_mean,check_degree_variance,check_degree_min,check_degree_max,variable_degree_mean,variable_degree_variance,variable_degree_min,variable_degree_max,check_degree_count_1,variable_degree_count_1,check_degree_count_2,variable_degree_count_2,check_degree_count_3,variable_degree_count_3,check_degree_count_4,variable_degree_count_4,check_degree_count_ge5,variable_degree_count_ge5,stopping_subset_tests,stopping_count_status,min_stopping_order,N_stop_2,N_stop_3,N_stop_4,N_stop_5,dependency_subset_tests,dependency_count_status,min_dependency_order,N_dep_2,N_dep_3,N_dep_4,q_power_2,q_power_3,q_power_4,q_power_5,N_stop_2_q2,N_stop_3_q3,N_stop_4_q4,N_stop_5_q5,N_dep_2_q2,N_dep_3_q3,N_dep_4_q4,H_stop_5,log1p_H_stop_5,H_dep_4,log1p_H_dep_4
code_n32_k16_cw3_035_q01,code_n32_k16_cw3_035,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,3.125,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,1,0,13,0,242792,exact_all,3,0,1,8,32,41416,exact,4,0,0,7,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.013823999999999998,0.026542079999999996,0.025480396799999996,0.0,0.0,0.023224319999999996,0.06584647679999998,0.06376929736080615,0.023224319999999996,0.0229587395692226
code_n32_k16_cw3_035_q02,code_n32_k16_cw3_035,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,3.125,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,1,0,13,0,242792,exact_all,3,0,1,8,32,41416,exact,4,0,0,7,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.026999999999999996,0.0648,0.07775999999999998,0.0,0.0,0.0567,0.16956,0.15662760970215084,0.0567,0.05515084446484804
code_n32_k16_cw3_035_q03,code_n32_k16_cw3_035,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,3.125,2.0,9.0,3.0,0.0,3.0,3.0,0,0,1,0,1,32,1,0,13,0,242792,exact_all,3,0,1,8,32,41416,exact,4,0,0,7,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.046655999999999996,0.13436927999999998,0.19349176319999997,0.0,0.0,0.11757311999999998,0.37451704319999995,0.318102428109767,0.11757311999999998,0.11115947713235992
code_n32_k16_cw3_036_q00,code_n32_k16_cw3_036,q00,validation,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,8.0,1.0,10.0,3.0,0.0,3.0,3.0,2,0,0,0,2,32,2,0,10,0,242792,exact_all,3,0,4,15,131,41416,exact,4,0,0,11,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.023327999999999998,0.015746399999999997,0.024753340799999995,0.0,0.0,0.011547359999999998,0.06382774079999999,0.06187348006823725,0.011547359999999998,0.011481198081718715
code_n32_k16_cw3_036_q01,code_n32_k16_cw3_036,q01,validation,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,8.0,1.0,10.0,3.0,0.0,3.0,3.0,2,0,0,0,2,32,2,0,10,0,242792,exact_all,3,0,4,15,131,41416,exact,4,0,0,11,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.05529599999999999,0.04976639999999999,0.10431037439999999,0.0,0.0,0.03649535999999999,0.20937277439999996,0.19010185694491052,0.03649535999999999,0.03584517627972158
code_n32_k16_cw3_036_q02,code_n32_k16_cw3_036,q02,validation,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,8.0,1.0,10.0,3.0,0.0,3.0,3.0,2,0,0,0,2,32,2,0,10,0,242792,exact_all,3,0,4,15,131,41416,exact,4,0,0,11,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.10799999999999998,0.1215,0.31832999999999995,0.0,0.0,0.0891,0.5478299999999999,0.43685395001552707,0.0891,0.0853516670995037
code_n32_k16_cw3_036_q03,code_n32_k16_cw3_036,q03,validation,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,8.0,1.0,10.0,3.0,0.0,3.0,3.0,2,0,0,0,2,32,2,0,10,0,242792,exact_all,3,0,4,15,131,41416,exact,4,0,0,11,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.18662399999999998,0.25194239999999996,0.7921069055999999,0.0,0.0,0.18475775999999997,1.2306733055999999,0.8023034706624393,0.18475775999999997,0.1695383317491533
code_n32_k16_cw3_037_q00,code_n32_k16_cw3_037,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,5.375,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,1,32,2,0,13,0,242792,exact_all,3,0,2,11,49,41416,exact,4,0,0,7,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0,0.011663999999999999,0.011547359999999998,0.009258883199999998,0.0,0.0,0.0073483199999999985,0.0324702432,0.03195422529246395,0.0073483199999999985,0.007321452636295071
code_n32_k16_cw3_037_q01,code_n32_k16_cw3_037,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,5.375,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,1,32,2,0,13,0,242792,exact_all,3,0,2,11,49,41416,exact,4,0,0,7,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0,0.027647999999999995,0.03649535999999999,0.039016857599999996,0.0,0.0,0.023224319999999996,0.10316021759999998,0.09817898593303902,0.023224319999999996,0.0229587395692226
code_n32_k16_cw3_037_q02,code_n32_k16_cw3_037,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,5.375,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,1,32,2,0,13,0,242792,exact_all,3,0,2,11,49,41416,exact,4,0,0,7,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.0,0.05399999999999999,0.0891,0.11906999999999997,0.0,0.0,0.0567,0.26216999999999996,0.23283246186145318,0.0567,0.05515084446484804
code_n32_k16_cw3_037_q03,code_n32_k16_cw3_037,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,5.375,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,1,32,2,0,13,0,242792,exact_all,3,0,2,11,49,41416,exact,4,0,0,7,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.0,0.09331199999999999,0.18475775999999997,0.29628426239999994,0.0,0.0,0.11757311999999998,0.5743540223999999,0.4538450436373961,0.11757311999999998,0.11115947713235992
code_n32_k16_cw3_038_q00,code_n32_k16_cw3_038,q00,train,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,6.75,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,3,0,11,0,242792,exact_all,2,1,2,17,86,41416,exact,2,1,30,439,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.011663999999999999,0.017845919999999998,0.016250284799999997,0.0324,0.17495999999999998,0.4608446399999999,0.0781602048,0.0752560744320024,0.6682046399999999,0.5117479822625803
code_n32_k16_cw3_038_q01,code_n32_k16_cw3_038,q01,train,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,6.75,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,3,0,11,0,242792,exact_all,2,1,2,17,86,41416,exact,2,1,30,439,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.027647999999999995,0.056401919999999994,0.06847856639999998,0.0576,0.4147199999999999,1.4564966399999997,0.21012848639999998,0.1907265410786359,1.9288166399999995,1.0745984643155342
code_n32_k16_cw3_038_q02,code_n32_k16_cw3_038,q02,train,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,6.75,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,3,0,11,0,242792,exact_all,2,1,2,17,86,41416,exact,2,1,30,439,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.05399999999999999,0.1377,0.20897999999999994,0.09,0.8099999999999998,3.5559,0.4906799999999999,0.3992323916885143,4.4559,1.6966975919274452
code_n32_k16_cw3_038_q03,code_n32_k16_cw3_038,q03,train,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,6.75,3.0,12.0,3.0,0.0,3.0,3.0,0,0,0,0,2,32,3,0,11,0,242792,exact_all,2,1,2,17,86,41416,exact,2,1,30,439,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.09331199999999999,0.28553471999999996,0.5200091135999999,0.1296,1.3996799999999998,7.373514239999999,1.0284558335999998,0.7072748304916642,8.902794239999999,2.2928169637811506
code_n32_k16_cw3_039_q00,code_n32_k16_cw3_039,q00,validation,0.18,32,16,16,0.5,0.32000000000000006,3,0.1875,6.0,4.75,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,3,0,10,0,242792,exact_all,2,1,0,13,34,41416,exact,2,1,30,446,0.0324,0.0058319999999999995,0.0010497599999999998,0.00018895679999999997,0.0324,0.0,0.013646879999999998,0.006424531199999999,0.0324,0.17495999999999998,0.46819295999999994,0.0524714112,0.05114112345014069,0.6755529599999999,0.5161432361707727
code_n32_k16_cw3_039_q01,code_n32_k16_cw3_039,q01,validation,0.24,32,16,16,0.5,0.26,3,0.1875,6.0,4.75,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,3,0,10,0,242792,exact_all,2,1,0,13,34,41416,exact,2,1,30,446,0.0576,0.013823999999999998,0.0033177599999999995,0.0007962623999999999,0.0576,0.0,0.043130879999999996,0.027072921599999994,0.0576,0.4147199999999999,1.4797209599999999,0.1278038016,0.1202722031956909,1.9520409599999997,1.0824967819807176
code_n32_k16_cw3_039_q02,code_n32_k16_cw3_039,q02,validation,0.3,32,16,16,0.5,0.19999999999999996,3,0.1875,6.0,4.75,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,3,0,10,0,242792,exact_all,2,1,0,13,34,41416,exact,2,1,30,446,0.09,0.026999999999999996,0.0081,0.0024299999999999994,0.09,0.0,0.10529999999999999,0.08261999999999999,0.09,0.8099999999999998,3.6125999999999996,0.27791999999999994,0.2452337561869417,4.512599999999999,1.707036381197995
code_n32_k16_cw3_039_q03,code_n32_k16_cw3_039,q03,validation,0.36,32,16,16,0.5,0.14,3,0.1875,6.0,4.75,3.0,10.0,3.0,0.0,3.0,3.0,0,0,0,0,3,32,3,0,10,0,242792,exact_all,2,1,0,13,34,41416,exact,2,1,30,446,0.1296,0.046655999999999996,0.016796159999999997,0.006046617599999999,0.1296,0.0,0.21835007999999997,0.20558499839999997,0.1296,1.3996799999999998,7.491087359999999,0.5535350783999999,0.4405330298342071,9.020367359999998,2.3046197576593097
